textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km�),Density (P/Km�)
f8e6320729,Still awake can`t fall asleep I`m not one bit sleepy,can`t fall asleep,negative,night,70-100,San Marino,33931,6.00E+01,566
71e8e00fa3," aaaau thanks gi  , I really really love u.Thanks for being a really great friend.And forgiveme if i leave you sometime, ?",", I really really love",positive,morning,0-20,Sao Tome and Principe,219159,960,228
d0a0d37518, morning!!!! happy #juddday,happy,positive,noon,21-30,Saudi Arabia,34813871,2149690,16
c3d40fcfff,miss your smile,miss,negative,night,31-45,Senegal,16743927,192530,87
57b52dc10e,"  No, but apparently a distant relative died in east africa, leaving me as his only heir. Once I send 5K I should have 250k","No, but apparently a distant relative died in east africa, leaving me as his only heir. Once I send 5K I should have 250k",neutral,morning,46-60,Serbia,8737371,87460,100
5fa6f3300e,Suffering from  Hemorrhoids.,Suffering,negative,noon,60-70,Seychelles,98347,460,214
7d18edc239,Happy Mother`s Day! She liked the poem.,liked,positive,night,70-100,Sierra Leone,7976983,72180,111
533a07da93,Golden Girls marathon about to end  #lofnotc,Golden Girls marathon about to end  #lofnotc,neutral,morning,0-20,Singapore,5850342,700,8358
1a54b8916c,Happy Mothers Day!!,Happy Mothers Day!!,positive,noon,21-30,Slovakia,5459642,48088,114
650767b90f," Wow Christa, that`s incredibly sweeeet! Me want one 2  !!!  If you get a sec, check out my app for merch asst ... I RULE!  LOL!!!","a, that`s incredibly sweeeet!",positive,night,31-45,Slovenia,2078938,20140,103
870375e4c9, that`s depressing,that`s depressing,negative,morning,46-60,Solomon Islands,686884,2.80E+04,25
e535601f99,"is going to have a relaxing, hot bath  goodnight for now then twits, & dont worry andy i love you more than twitter hehe","is going to have a relaxing, hot bath  goodnight for now then twits, & dont worry andy i love you more than twitter hehe",positive,noon,60-70,Somalia,15893222,627340,25
78c5947dd7," Rest is important, but like everything else don`t over do it.","Rest is important,",positive,night,70-100,South Africa,59308690,1213090,49
dee44438e4,"Umm after schooL , at subway w. My mom ; nothing to do planss are ruined",ruined,negative,morning,0-20,South Korea,51269185,97230,527
9e39a289df, Your Steve Chai sounds awesome. *wishes she had one now* But I`m stuck with: Idon`tknowwhatdamnbrandcoffeethisis,sounds awesome.,positive,noon,21-30,South Sudan,11193725,610952,18
8ac3e8585c," it involves posting your thoughts and reading others mr.bean. You got a new number btw, had no txts back from you?","it involves posting your thoughts and reading others mr.bean. You got a new number btw, had no txts back from you?",neutral,night,31-45,Spain,46754778,498800,94
82d5014d1c, I wanted to see it until I saw that it was PG 13. That totally bummed me out.,That totally bummed me out.,negative,morning,46-60,Sri Lanka,21413249,62710,341
72b1bac82c,Get into me not going. lol at least I didnt get my hopes up,didnt get my hopes up,negative,noon,60-70,Sudan,43849260,1765048,25
24b823556c,photo session + mother-daughters bonding session = happy me,photo session + mother-daughters bonding session = happy me,positive,night,70-100,Suriname,586632,156000,4
f358d974ae,Had an awesome weekend and an awesome turn out to my rummage sales on friday and saturday!!,Had an awesome weekend and an awesome turn out to my rummage sales on friday and saturday!!,positive,morning,0-20,Sweden,10099265,410340,25
724efd0fa8, nope - just playing with one  i think i`m going to wait for the next iphone,nope - just playing with one  i think i`m going to wait for the next iphone,neutral,noon,21-30,Switzerland,8654622,3.95E+04,219
5951c6b853," pheasant dreams, kaotic ones",kaotic ones,negative,night,31-45,Syria,17500658,183630,95
c241e538b3,MY CAR IS ALMOST DEFINATELY GOING TO BE WRITTEN OFF! THE GARAGE RANG AND SAID THE WORK WILL COST 3K AND ITS UP TO THE INSURANCE CO,MY CAR IS ALMOST DEFINATELY GOING TO BE WRITTEN OFF! THE GARAGE RANG AND SAID THE WORK WILL COST 3K AND ITS UP TO THE INSURANCE CO,neutral,morning,46-60,Tajikistan,9537645,139960,68
5d5c35a880, Then what about Domina Sun Girl? I think that fits better.,better.,positive,noon,60-70,Tanzania,59734218,885800,67
6bf46b99ce,Really tired JAKe always gives me more work,tired,negative,night,70-100,Thailand,69799978,510890,137
11ff61cc39, That wouldn`t have happened if Ravit hadn`t asked me. I met her thru a Twitter friend in CT. Love social media that way.,Love,positive,morning,0-20,Timor-Leste,1318445,14870,89
baf7ec680a, Time for me to seek out some coffee for my own caffein love affair too!! Mmmmm... Sweet been of hyper-goodness!!,-goodness!,positive,noon,21-30,Togo,8278724,54390,152
aad49b007b,"Handed out evaluation forms to my marketing 1 tutees today, one filled out that I was `aloof & condescending`! The rest love me though",love,positive,night,31-45,Tonga,105695,720,147
09839c33f5, The thought of splitting the estate is depressing of course! (KIDDING!) I don`t like the thought of my parents dying,depressing of course! (KIDDING!) I don`t like the thought of my parents dying,neutral,morning,46-60,Trinidad and Tobago,1399488,5130,273
c723f71152,in faa thaa night  movie night?,in faa thaa night  movie night?,neutral,noon,60-70,Tunisia,11818619,155360,76
8d73a2b693, My condolences.,condolences.,positive,night,70-100,Turkey,84339067,7.70E+05,110
f2a54fa66e,I`m excited for the things for Jay`s room to arrive,excited,positive,morning,0-20,Turkmenistan,6031200,469930,13
401993dae4,Assembling/ figuring out this new alarm daddy gave me - SOOO loud  I think I blew out my ear drum,Assembling/ figuring out this new alarm daddy gave me - SOOO loud  I think I blew out my ear drum,neutral,noon,21-30,Tuvalu,11792,30,393
23973dbda1,"Great, just great. #Cookoutofthecentury and my wife`s tummy hurts. Just. Great.",wife`s tummy hurts. Just. Great.,negative,night,31-45,Uganda,45741007,199810,229
3cbcb82071, LOL too bad he`s taken!!!!!!!,bad,negative,morning,46-60,Ukraine,43733762,579320,75
5b88ed7d49,"yeahh, uhhh, not so sure if i`m feeling the new jonas songs just yet","yeahh, uhhh, not so sure if i`m feeling the new jonas songs just yet",neutral,noon,60-70,United Arab Emirates,9890402,83600,118
d3bad979c8, thats because im getting a new phone since my other phone dont work at all,thats because im getting a new phone since my other phone dont work at all,neutral,night,70-100,United Kingdom,67886011,241930,281
1e0d79eb57, Ahhh so Jealous!  Have a nice time and I`ll see you when you get back x,Ahhh so Jealous!  Have a nice time and I`ll see you when you get back x,neutral,morning,0-20,United States of America,331002651,9147420,36
b17ced3ab9, yer  i hope the competition doesnt end before i post my video! lol but there are some really good singers who entered.....,y good,positive,noon,21-30,Uruguay,3473730,175020,20
917f65b840,I actually got a bit of a tan today haha sadly will be working all weekend won`t get a chance to enjoy the glorious sunrays boo,I actually got a bit of a tan today haha sadly will be working all weekend won`t get a chance to enjoy the glorious sunrays boo,neutral,night,31-45,Uzbekistan,33469203,425400,79
c757d2ef17,Lossing power while your in your house alone? Not fucckinggg cool. Party at cakss!,Not fucckinggg cool.,negative,morning,46-60,Vanuatu,307145,1.22E+04,25
2868f0acd1,Oh how i love my family.,love,positive,noon,60-70,Venezuela,28435940,882050,32
86c8ca8644,SATS  what the its just around the corner.,SATS  what the its just around the corner.,neutral,night,70-100,Vietnam,97338579,310070,314
f66bb66114,what am i gonna watch after BGT  bad times,bad times,negative,morning,0-20,Yemen,29825964,527970,56
0d9efcc86e, is a no show for lunch. Eating solo at noodles,is a no show for lunch. Eating solo at noodles,negative,noon,21-30,Zambia,18383955,743390,25
34b20964c2,  Will we be able to see clips/episodes on the C4 website from America?  Or will I languish reading the news stories again?,ll I languish reading the news stories again,negative,night,31-45,Zimbabwe,14862924,386850,38
08ee68a14d,*sad face* project-m keeps crashing my itunes,sad face*,negative,morning,46-60,Afghanistan,38928346,652860,60
e8ad6d96b6,i can`t wait. 2 more days till happiness.,2 more days till happiness.,positive,noon,60-70,Albania,2877797,27400,105
32c96c1090,enjoying my new car,enjoying my new car,positive,night,70-100,Algeria,43851044,2381740,18
9e2efa4896,"  hey!, which song was that? I would like to listen to it",d like to,positive,morning,0-20,Andorra,77265,470,164
69fb230b38,... lunch is no fun when you have nothing to eat.,lunch is no fun,negative,noon,21-30,Angola,32866272,1246700,26
a4a9f04d66," she interviewed us on books. I was gonna say something, but she was all 'Wait, I have something to say!'","she interviewed us on books. I was gonna say something, but she was all 'Wait, I have something to say!'",neutral,night,31-45,Antigua and Barbuda,97929,440,223
9fec75d611,loves John Mayer`s updates.  And modeling in the hot sun... and being sweaty... jk. But seriously...,loves John Mayer`s updates.  And modeling in the hot sun... and being sweaty... jk. But seriously...,positive,morning,46-60,Argentina,45195774,2736690,17
fd0d55b94d,ipod touch: worth the money? because i`m thinking of buying one. my ipod is dead since this morning,ipod touch: worth the money? because i`m thinking of buying one. my ipod is dead since this morning,neutral,noon,60-70,Armenia,2963243,28470,104
87ee516c11,happy almost mother`s day,happy almost mother`s day,positive,night,70-100,Australia,25499884,7682300,3
103439b522,A little irked at the moment,irked,negative,morning,0-20,Austria,9006398,8.24E+04,109
38e14152a1,Awww that poor little girl on BGT,poor little girl,negative,noon,21-30,Azerbaijan,10139177,82658,123
69b2b9989d,It`s supposed to be even hotter today than yesterday.  Wearing shorts to work.,It`s supposed to be even hotter today than yesterday.  Wearing shorts to work.,neutral,night,31-45,Bahamas,393244,10010,39
eb5f745481,"Had a crazy night, lost keys, walked home, missed my papi`s calls from the swizzy.    I`m sad",I`m sa,negative,morning,46-60,Bahrain,1701575,760,2239
feb8b3465c,av ad a realy gd day wiv Ciara Connolly at  park gate west kirby and new brighton.. fukin funny bt sunburnt.. luks like drivers arm,fukin funny,positive,noon,60-70,Bangladesh,164689383,130170,1265
18148a9cfa,"...celebrated by spilling half my soup. Hello, 40 calorie lunch.    Can it be the weekend now, please?","...celebrated by spilling half my soup. Hello, 40 calorie lunch.    Can it be the weekend now, please?",neutral,night,70-100,Barbados,287375,430,668
2a1f0beef5, http://twitpic.com/4j585 - Guess I need to get me an iPhone now for sure!!!  It looks bad ****!!,s bad,negative,morning,0-20,Belarus,9449323,202910,47
3c6ad9eefa,"but i didnt  krystal spent the night last night..i dnt think i posted that. but ya, we laughed a lot. SQUIRREL! & HOUSE! new inside jokes.",laughed,positive,noon,21-30,Belgium,11589623,30280,383
b74a9b6a6b,I want to wish HAPPY MOTHER`S DAY to my two favorite moms in the world: My own mom of course  and my sister!!! HAPPY MOM`S DAY TO YOU TWO!,HAPPY MOM`S DAY TO YOU TWO!,positive,night,31-45,Belize,397628,22810,17
e0e7017bfd," it shocked D & I, too!  Puts things in a whole new, empowering, light... now doesn`****?",shocked,negative,morning,46-60,Benin,12123200,112760,108
823b35a871,  youre not supposed to...,youre not supposed to...,neutral,noon,60-70,Bhutan,771608,3.81E+04,20
91c8163fc4,gooooodnight  i fully gave up on my english. pride and prejudice. love the movie HATE the book ;),gooooodnight  i fully gave up on my english. pride and prejudice. love the movie HATE the book ;),neutral,night,70-100,Bolivia,11673021,1083300,11
0cf158558f,UP was awesome! Everyone should go see it.  But the stupid theatre didn`t show the Pixar short film.,UP was awesome! Everyone should go see it.  But the stupid theatre didn`t show the Pixar short film.,neutral,morning,0-20,Bosnia and Herzegovina,3280819,51000,64
3fde8e7e99,"and egg whites, with 7 grain toast. YUP!","and egg whites, with 7 grain toast. YUP!",neutral,noon,21-30,Botswana,2351627,566730,4
aa9601bae1,Time to turn the phone off and get a full nights sleep,Time to turn the phone off and get a full nights sleep,neutral,night,31-45,Brazil,212559417,8358140,25
efb2f7765a,I truly praise God for my mom-the greatest mother in the world  Happy mother`s day to all of the mothers reading this. Enjoy your day!,greatest,positive,morning,46-60,Brunei,437479,5270,83
1aa94554be, im glad  i dont have to go out...,im glad,positive,noon,60-70,Bulgaria,6948445,108560,64
0083b949d7,"_fred6 Awww... :/ I guess that`s both good and bad, moving is not an option I guess?  Mhm, so are you, hehe ;) (we have same time?)","_fred6 Awww... :/ I guess that`s both good and bad, moving is not an option I guess?  Mhm, so are you, hehe ;) (we have same time?)",neutral,night,70-100,Burkina Faso,20903273,273600,76
ae5d6085dc,"Enjoying my pathetic tiny music collection, while rearranging my room. Still a little tired from shortening the grass, and that one frog","Enjoying my pathetic tiny music collection, while rearranging my room. Still a little tired from shortening the grass, and that one frog",neutral,morning,0-20,Burundi,11890784,25680,463
9a7c0c2e25,I love my daddy. Dad`s are so under appreciated by their daughters these days ... Not mine.,love,positive,noon,21-30,C�te d'Ivoire,26378274,318000,83
7b01575526," no, im a people pleaser","no, im a people pleaser",neutral,night,31-45,Cabo Verde,555987,4.03E+03,138
6b8e729a02,"  Good eatin.   Hey, follow my son .  He`s on now",Good eatin,positive,morning,46-60,Cambodia,16718965,176520,95
e97e56c3d4," I`m hearing lots of good things about the new Trek movie. I`ll see if my Dad, 'a fellow Treky', would like to see it",lots of good things,positive,noon,60-70,Cameroon,26545863,472710,56
